"id"	"label"	"ontology"	"uri"	"description"
"ORPHA:1333"	"Familial pancreatic carcinoma"	"orphanet"	"https://identifiers.org/orphanet:1333"	
"ORPHA:1334"	"Chronic mucocutaneous candidiasis"	"orphanet"	"https://identifiers.org/orphanet:1334"	
"ORPHA:1335"	"Pentalogy of Cantrell"	"orphanet"	"https://identifiers.org/orphanet:1335"	
"ORPHA:1336"	"Hyperkeratosis-hyperpigmentation syndrome"	"orphanet"	"https://identifiers.org/orphanet:1336"	
"ORPHA:1338"	"Heart defect-tongue hamartoma-polysyndactyly syndrome"	"orphanet"	"https://identifiers.org/orphanet:1338"	
"ORPHA:1340"	"Cardiofaciocutaneous syndrome"	"orphanet"	"https://identifiers.org/orphanet:1340"	
"ORPHA:1342"	"Heart-hand syndrome type 3"	"orphanet"	"https://identifiers.org/orphanet:1342"	
"ORPHA:1345"	"Cardiomyopathy-cataract-hip spine disease syndrome"	"orphanet"	"https://identifiers.org/orphanet:1345"	
"ORPHA:1349"	"Maternally-inherited cardiomyopathy and hearing loss"	"orphanet"	"https://identifiers.org/orphanet:1349"	
"ORPHA:1350"	"Heart-hand syndrome type 2"	"orphanet"	"https://identifiers.org/orphanet:1350"	
"ORPHA:1352"	"Atrioventricular defect-blepharophimosis-radial and anal defect syndrome"	"orphanet"	"https://identifiers.org/orphanet:1352"	
"ORPHA:1354"	"Heart defects-limb shortening syndrome"	"orphanet"	"https://identifiers.org/orphanet:1354"	
"ORPHA:1355"	"Congenital heart defect-round face-developmental delay syndrome"	"orphanet"	"https://identifiers.org/orphanet:1355"	
"ORPHA:1358"	"Carey-Fineman-Ziter  syndrome"	"orphanet"	"https://identifiers.org/orphanet:1358"	
"ORPHA:1359"	"Carney complex"	"orphanet"	"https://identifiers.org/orphanet:1359"	
"ORPHA:136"	"CADASIL"	"orphanet"	"https://identifiers.org/orphanet:136"	
"ORPHA:1361"	"Carnosinemia"	"orphanet"	"https://identifiers.org/orphanet:1361"	
"ORPHA:1366"	"Autosomal recessive palmoplantar keratoderma and congenital alopecia"	"orphanet"	"https://identifiers.org/orphanet:1366"	
"ORPHA:1368"	"Cataract-ataxia-deafness syndrome"	"orphanet"	"https://identifiers.org/orphanet:1368"	
"ORPHA:1369"	"Congenital cataract-hypertrophic cardiomyopathy-mitochondrial myopathy syndrome"	"orphanet"	"https://identifiers.org/orphanet:1369"	
"ORPHA:137"	"Congenital disorder of glycosylation"	"orphanet"	"https://identifiers.org/orphanet:137"	
"ORPHA:1373"	"Cataract-aberrant oral frenula-growth delay syndrome"	"orphanet"	"https://identifiers.org/orphanet:1373"	
"ORPHA:1375"	"Cataract-hypertrichosis-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:1375"	
"ORPHA:137599"	"Stromal keratitis"	"orphanet"	"https://identifiers.org/orphanet:137599"	
"ORPHA:137608"	"Segmental outgrowth-lipomatosis-arteriovenous malformation-epidermal nevus syndrome"	"orphanet"	"https://identifiers.org/orphanet:137608"	
"ORPHA:137634"	"Overgrowth-macrocephaly-facial dysmorphism syndrome"	"orphanet"	"https://identifiers.org/orphanet:137634"	
"ORPHA:1377"	"Cataract-microcornea syndrome"	"orphanet"	"https://identifiers.org/orphanet:1377"	
"ORPHA:137817"	"Arachnoiditis"	"orphanet"	"https://identifiers.org/orphanet:137817"	
"ORPHA:137831"	"X-linked intellectual disability-cerebellar hypoplasia syndrome"	"orphanet"	"https://identifiers.org/orphanet:137831"	
"ORPHA:137834"	"Frank-Ter Haar syndrome"	"orphanet"	"https://identifiers.org/orphanet:137834"	
"ORPHA:137867"	"Madras motor neuron disease"	"orphanet"	"https://identifiers.org/orphanet:137867"	
"ORPHA:137902"	"Isolated optic nerve hypoplasia/aplasia"	"orphanet"	"https://identifiers.org/orphanet:137902"	
"ORPHA:138"	"CHARGE syndrome"	"orphanet"	"https://identifiers.org/orphanet:138"	
"ORPHA:1380"	"Cataract-nephropathy-encephalopathy syndrome"	"orphanet"	"https://identifiers.org/orphanet:1380"	
"ORPHA:1381"	"Cataract-intellectual disability-anal atresia-urinary defects syndrome"	"orphanet"	"https://identifiers.org/orphanet:1381"	
"ORPHA:1387"	"Cataract-intellectual disability-hypogonadism syndrome"	"orphanet"	"https://identifiers.org/orphanet:1387"	
"ORPHA:1388"	"Catel-Manzke syndrome"	"orphanet"	"https://identifiers.org/orphanet:1388"	
"ORPHA:1389"	"Cortical blindness-intellectual disability-polydactyly syndrome"	"orphanet"	"https://identifiers.org/orphanet:1389"	
"ORPHA:1390"	"Night blindness-skeletal anomalies-dysmorphism syndrome"	"orphanet"	"https://identifiers.org/orphanet:1390"	
"ORPHA:1393"	"Cerebrocostomandibular syndrome"	"orphanet"	"https://identifiers.org/orphanet:1393"	
"ORPHA:1394"	"Cerebrofaciothoracic dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1394"	
"ORPHA:139402"	"Drug rash with eosinophilia and systemic symptoms"	"orphanet"	"https://identifiers.org/orphanet:139402"	
"ORPHA:139406"	"Encephalopathy due to prosaposin deficiency"	"orphanet"	"https://identifiers.org/orphanet:139406"	
"ORPHA:139411"	"Carney triad"	"orphanet"	"https://identifiers.org/orphanet:139411"	
"ORPHA:139414"	"Congenital panfollicular nevus"	"orphanet"	"https://identifiers.org/orphanet:139414"	
"ORPHA:139426"	"Perioral myoclonia with absences"	"orphanet"	"https://identifiers.org/orphanet:139426"	
"ORPHA:139436"	"Multicentric reticulohistiocytosis"	"orphanet"	"https://identifiers.org/orphanet:139436"	
"ORPHA:139444"	"Leukoencephalopathy with bilateral anterior temporal lobe cysts"	"orphanet"	"https://identifiers.org/orphanet:139444"	
"ORPHA:139450"	"Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome"	"orphanet"	"https://identifiers.org/orphanet:139450"	
"ORPHA:139466"	"SERKAL syndrome"	"orphanet"	"https://identifiers.org/orphanet:139466"	
"ORPHA:139471"	"Microphthalmia with brain and digit anomalies"	"orphanet"	"https://identifiers.org/orphanet:139471"	
"ORPHA:139474"	"17q11.2 microduplication syndrome"	"orphanet"	"https://identifiers.org/orphanet:139474"	
"ORPHA:139480"	"Autosomal recessive spastic paraplegia type 39"	"orphanet"	"https://identifiers.org/orphanet:139480"	
"ORPHA:139485"	"Autosomal recessive ataxia due to ubiquinone deficiency"	"orphanet"	"https://identifiers.org/orphanet:139485"	
"ORPHA:139491"	"Hemochromatosis type 4"	"orphanet"	"https://identifiers.org/orphanet:139491"	
"ORPHA:139578"	"Hereditary sensory and autonomic neuropathy with spastic paraplegia"	"orphanet"	"https://identifiers.org/orphanet:139578"	
"ORPHA:1396"	"Cerebrorenodigital syndrome"	"orphanet"	"https://identifiers.org/orphanet:1396"	
"ORPHA:1397"	"Hydrocephaly-cerebellar agenesis syndrome"	"orphanet"	"https://identifiers.org/orphanet:1397"	
"ORPHA:1398"	"Isolated cerebellar agenesis"	"orphanet"	"https://identifiers.org/orphanet:1398"	
"ORPHA:1399"	"Richards-Rundle syndrome"	"orphanet"	"https://identifiers.org/orphanet:1399"	
"ORPHA:14"	"Abetalipoproteinemia"	"orphanet"	"https://identifiers.org/orphanet:14"	
"ORPHA:140"	"Campomelic dysplasia"	"orphanet"	"https://identifiers.org/orphanet:140"	
"ORPHA:1406"	"Charlie M syndrome"	"orphanet"	"https://identifiers.org/orphanet:1406"	
"ORPHA:1408"	"Hair defect-photosensitivity-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:1408"	
"ORPHA:1409"	"Woolly hair-hypotrichosis-everted lower lip-outstanding ears syndrome"	"orphanet"	"https://identifiers.org/orphanet:1409"	
"ORPHA:140905"	"Hyperlipidemia due to hepatic triacylglycerol lipase deficiency"	"orphanet"	"https://identifiers.org/orphanet:140905"	
"ORPHA:140908"	"Brachydactyly type B2"	"orphanet"	"https://identifiers.org/orphanet:140908"	
"ORPHA:140933"	"Linear atrophoderma of Moulin"	"orphanet"	"https://identifiers.org/orphanet:140933"	
"ORPHA:140936"	"Lelis syndrome"	"orphanet"	"https://identifiers.org/orphanet:140936"	
"ORPHA:140941"	"Short stature due to primary acid-labile subunit deficiency"	"orphanet"	"https://identifiers.org/orphanet:140941"	
"ORPHA:140952"	"Syndactyly-telecanthus-anogenital and renal malformations syndrome"	"orphanet"	"https://identifiers.org/orphanet:140952"	
"ORPHA:140966"	"Palmoplantar keratoderma, Nagashima type"	"orphanet"	"https://identifiers.org/orphanet:140966"	
"ORPHA:140976"	"RHYNS syndrome"	"orphanet"	"https://identifiers.org/orphanet:140976"	
"ORPHA:141"	"Canavan disease"	"orphanet"	"https://identifiers.org/orphanet:141"	
"ORPHA:1410"	"Uncombable hair syndrome"	"orphanet"	"https://identifiers.org/orphanet:1410"	
"ORPHA:141096"	"Supernumerary nostril"	"orphanet"	"https://identifiers.org/orphanet:141096"	
"ORPHA:1412"	"Tarsal-carpal coalition syndrome"	"orphanet"	"https://identifiers.org/orphanet:1412"	
"ORPHA:1414"	"Cholestasis-lymphedema syndrome"	"orphanet"	"https://identifiers.org/orphanet:1414"	
"ORPHA:1416"	"Familial calcium pyrophosphate deposition"	"orphanet"	"https://identifiers.org/orphanet:1416"	
"ORPHA:142"	"Anaplastic thyroid carcinoma"	"orphanet"	"https://identifiers.org/orphanet:142"	
"ORPHA:1422"	"Chondrodysplasia-disorder of sex development syndrome"	"orphanet"	"https://identifiers.org/orphanet:1422"	
"ORPHA:1423"	"Lethal recessive chondrodysplasia"	"orphanet"	"https://identifiers.org/orphanet:1423"	
"ORPHA:1425"	"Desbuquois syndrome"	"orphanet"	"https://identifiers.org/orphanet:1425"	
"ORPHA:1426"	"Greenberg dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1426"	
"ORPHA:1427"	"Otospondylomegaepiphyseal dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1427"	
"ORPHA:1429"	"Benign hereditary chorea"	"orphanet"	"https://identifiers.org/orphanet:1429"	
"ORPHA:143"	"Parathyroid carcinoma"	"orphanet"	"https://identifiers.org/orphanet:143"	
"ORPHA:1433"	"Choroidal atrophy-alopecia syndrome"	"orphanet"	"https://identifiers.org/orphanet:1433"	
"ORPHA:1434"	"Choroideremia-hypopituitarism syndrome"	"orphanet"	"https://identifiers.org/orphanet:1434"	
"ORPHA:1435"	"Choroideremia-deafness-obesity syndrome"	"orphanet"	"https://identifiers.org/orphanet:1435"	
"ORPHA:1436"	"X-linked skeletal dysplasia-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:1436"	
"ORPHA:1437"	"Ring chromosome 1 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1437"	
"ORPHA:1438"	"Ring chromosome 10 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1438"	
"ORPHA:1439"	"Ring chromosome 12 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1439"	
"ORPHA:144"	"Lynch syndrome"	"orphanet"	"https://identifiers.org/orphanet:144"	
"ORPHA:1446"	"Ring chromosome 22 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1446"	
"ORPHA:1447"	"Ring chromosome 4 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1447"	
"ORPHA:1448"	"Ring chromosome 6 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1448"	
"ORPHA:1449"	"Ring chromosome 7 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1449"	
"ORPHA:145"	"Hereditary breast and ovarian cancer syndrome"	"orphanet"	"https://identifiers.org/orphanet:145"	
"ORPHA:1450"	"Ring chromosome 8 syndrome"	"orphanet"	"https://identifiers.org/orphanet:1450"	
"ORPHA:1451"	"CINCA syndrome"	"orphanet"	"https://identifiers.org/orphanet:1451"	
"ORPHA:1452"	"Cleidocranial dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1452"	
"ORPHA:1453"	"Cleidorhizomelic syndrome"	"orphanet"	"https://identifiers.org/orphanet:1453"	
"ORPHA:1454"	"Joubert syndrome with hepatic defect"	"orphanet"	"https://identifiers.org/orphanet:1454"	
"ORPHA:1455"	"Autosomal dominant coarctation of aorta"	"orphanet"	"https://identifiers.org/orphanet:1455"	
"ORPHA:1457"	"Aorta coarctation"	"orphanet"	"https://identifiers.org/orphanet:1457"	
"ORPHA:1458"	"CODAS syndrome"	"orphanet"	"https://identifiers.org/orphanet:1458"	
"ORPHA:1461"	"Criss-cross heart"	"orphanet"	"https://identifiers.org/orphanet:1461"	
"ORPHA:1465"	"Coffin-Siris syndrome"	"orphanet"	"https://identifiers.org/orphanet:1465"	
"ORPHA:1466"	"COFS syndrome"	"orphanet"	"https://identifiers.org/orphanet:1466"	
"ORPHA:1467"	"Cogan syndrome"	"orphanet"	"https://identifiers.org/orphanet:1467"	
"ORPHA:147"	"Carbamoyl-phosphate synthetase 1 deficiency"	"orphanet"	"https://identifiers.org/orphanet:147"	
"ORPHA:1471"	"Coloboma of macula-brachydactyly type B syndrome"	"orphanet"	"https://identifiers.org/orphanet:1471"	
"ORPHA:1473"	"Uveal coloboma-cleft lip and palate-intellectual disability"	"orphanet"	"https://identifiers.org/orphanet:1473"	
"ORPHA:1475"	"Renal coloboma syndrome"	"orphanet"	"https://identifiers.org/orphanet:1475"	
"ORPHA:1478"	"Interatrial communication"	"orphanet"	"https://identifiers.org/orphanet:1478"	
"ORPHA:1479"	"Atrial septal defect-atrioventricular conduction defects syndrome"	"orphanet"	"https://identifiers.org/orphanet:1479"	
"ORPHA:148"	"Multiple carboxylase deficiency"	"orphanet"	"https://identifiers.org/orphanet:148"	
"ORPHA:1484"	"Contractures-ectodermal dysplasia-cleft lip/palate syndrome"	"orphanet"	"https://identifiers.org/orphanet:1484"	
"ORPHA:1486"	"Lethal congenital contracture syndrome type 1"	"orphanet"	"https://identifiers.org/orphanet:1486"	
"ORPHA:1487"	"Cooks syndrome"	"orphanet"	"https://identifiers.org/orphanet:1487"	
"ORPHA:1488"	"Cooper-Jabs syndrome"	"orphanet"	"https://identifiers.org/orphanet:1488"	
"ORPHA:1490"	"Corneal dystrophy-perceptive deafness syndrome"	"orphanet"	"https://identifiers.org/orphanet:1490"	
"ORPHA:1493"	"Vici syndrome"	"orphanet"	"https://identifiers.org/orphanet:1493"	
"ORPHA:1495"	"Intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome"	"orphanet"	"https://identifiers.org/orphanet:1495"	
"ORPHA:1496"	"Corpus callosum agenesis-neuronopathy syndrome"	"orphanet"	"https://identifiers.org/orphanet:1496"	
"ORPHA:1497"	"X-linked complicated corpus callosum dysgenesis"	"orphanet"	"https://identifiers.org/orphanet:1497"	
"ORPHA:15"	"Achondroplasia"	"orphanet"	"https://identifiers.org/orphanet:15"	
"ORPHA:1501"	"Adrenocortical carcinoma"	"orphanet"	"https://identifiers.org/orphanet:1501"	
"ORPHA:1505"	"Short rib-polydactyly syndrome"	"orphanet"	"https://identifiers.org/orphanet:1505"	
"ORPHA:1506"	"Thin ribs-tubular bones-dysmorphism syndrome"	"orphanet"	"https://identifiers.org/orphanet:1506"	
"ORPHA:1507"	"Autosomal recessive Robinow syndrome"	"orphanet"	"https://identifiers.org/orphanet:1507"	
"ORPHA:1508"	"Coxoauricular syndrome"	"orphanet"	"https://identifiers.org/orphanet:1508"	
"ORPHA:1509"	"Coxopodopatellar syndrome"	"orphanet"	"https://identifiers.org/orphanet:1509"	
"ORPHA:1512"	"Crane-Heise syndrome"	"orphanet"	"https://identifiers.org/orphanet:1512"	
"ORPHA:1513"	"Craniodiaphyseal dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1513"	
"ORPHA:1514"	"Craniodigital-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:1514"	
"ORPHA:1515"	"Cranioectodermal dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1515"	
"ORPHA:1516"	"Craniofacial dyssynostosis"	"orphanet"	"https://identifiers.org/orphanet:1516"	
"ORPHA:1517"	"Hypertrichotic osteochondrodysplasia, Cantu type"	"orphanet"	"https://identifiers.org/orphanet:1517"	
"ORPHA:1519"	"Hypertelorism, Teebi type"	"orphanet"	"https://identifiers.org/orphanet:1519"	
"ORPHA:1520"	"Craniofrontonasal dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1520"	
"ORPHA:1522"	"Craniometaphyseal dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1522"	
"ORPHA:1525"	"Cranio-osteoarthropathy"	"orphanet"	"https://identifiers.org/orphanet:1525"	
"ORPHA:1527"	"Craniosynostosis, Philadelphia type"	"orphanet"	"https://identifiers.org/orphanet:1527"	
"ORPHA:1528"	"Craniotelencephalic dysplasia"	"orphanet"	"https://identifiers.org/orphanet:1528"	
"ORPHA:1529"	"Craniofacial-deafness-hand syndrome"	"orphanet"	"https://identifiers.org/orphanet:1529"	
"ORPHA:1530"	"Craniosynostosis-cataract syndrome"	"orphanet"	"https://identifiers.org/orphanet:1530"	
"ORPHA:1532"	"Gómez-López-Hernández syndrome"	"orphanet"	"https://identifiers.org/orphanet:1532"	
"ORPHA:1533"	"Craniosynostosis-fibular aplasia syndrome"	"orphanet"	"https://identifiers.org/orphanet:1533"	
"ORPHA:1538"	"Craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome"	"orphanet"	"https://identifiers.org/orphanet:1538"	
"ORPHA:154"	"Familial isolated dilated cardiomyopathy"	"orphanet"	"https://identifiers.org/orphanet:154"	
"ORPHA:1540"	"Jackson-Weiss syndrome"	"orphanet"	"https://identifiers.org/orphanet:1540"	
"ORPHA:1545"	"Crisponi syndrome"	"orphanet"	"https://identifiers.org/orphanet:1545"	
"ORPHA:1547"	"Cryptomicrotia-brachydactyly-excess fingertip arch syndrome"	"orphanet"	"https://identifiers.org/orphanet:1547"	
"ORPHA:1548"	"Cryptorchidism-arachnodactyly-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:1548"	
"ORPHA:1551"	"Familial benign copper deficiency"	"orphanet"	"https://identifiers.org/orphanet:1551"	
"ORPHA:1552"	"Currarino syndrome"	"orphanet"	"https://identifiers.org/orphanet:1552"	
"ORPHA:1553"	"Curry-Jones syndrome"	"orphanet"	"https://identifiers.org/orphanet:1553"	
"ORPHA:1555"	"Cutis gyrata-acanthosis nigricans-craniosynostosis syndrome"	"orphanet"	"https://identifiers.org/orphanet:1555"	
"ORPHA:1556"	"Cutis marmorata telangiectatica congenita"	"orphanet"	"https://identifiers.org/orphanet:1556"	
"ORPHA:156"	"Carnitine palmitoyl transferase 1A deficiency"	"orphanet"	"https://identifiers.org/orphanet:156"	
"ORPHA:156156"	"Lipoatrophy with diabetes, leukomelanodermic papules, liver steatosis, and hypertrophic cardiomyopathy"	"orphanet"	"https://identifiers.org/orphanet:156156"	
"ORPHA:156177"	"Retinal ciliopathy due to mutation in Usher gene"	"orphanet"	"https://identifiers.org/orphanet:156177"	
"ORPHA:1562"	"Dacryocystitis-osteopoikilosis syndrome"	"orphanet"	"https://identifiers.org/orphanet:1562"	
"ORPHA:1563"	"Dahlberg-Borer-Newcomer syndrome"	"orphanet"	"https://identifiers.org/orphanet:1563"	
"ORPHA:1564"	"Dandy-Walker malformation-facial hemangioma syndrome"	"orphanet"	"https://identifiers.org/orphanet:1564"	
"ORPHA:1566"	"Dandy-Walker malformation-postaxial polydactyly syndrome"	"orphanet"	"https://identifiers.org/orphanet:1566"	
"ORPHA:156728"	"Spondyloepimetaphyseal dysplasia, matrilin-3 type"	"orphanet"	"https://identifiers.org/orphanet:156728"	
"ORPHA:1568"	"X-linked intellectual disability-Dandy-Walker malformation-basal ganglia disease-seizures syndrome"	"orphanet"	"https://identifiers.org/orphanet:1568"	
"ORPHA:157"	"Carnitine palmitoyltransferase II deficiency"	"orphanet"	"https://identifiers.org/orphanet:157"	
"ORPHA:1570"	"Symbrachydactyly of hands and feet"	"orphanet"	"https://identifiers.org/orphanet:1570"	
"ORPHA:1571"	"Knobloch syndrome"	"orphanet"	"https://identifiers.org/orphanet:1571"	
"ORPHA:1572"	"Common variable immunodeficiency"	"orphanet"	"https://identifiers.org/orphanet:1572"	
"ORPHA:157215"	"Hereditary hypophosphatemic rickets with hypercalciuria"	"orphanet"	"https://identifiers.org/orphanet:157215"	
"ORPHA:1573"	"Hypotrichosis with juvenile macular degeneration"	"orphanet"	"https://identifiers.org/orphanet:1573"	
"ORPHA:1574"	"Retinal degeneration-nanophthalmos-glaucoma syndrome"	"orphanet"	"https://identifiers.org/orphanet:1574"	
"ORPHA:157801"	"Mesoaxial synostotic syndactyly with phalangeal reduction"	"orphanet"	"https://identifiers.org/orphanet:157801"	
"ORPHA:157835"	"Paroxysmal hemicrania"	"orphanet"	"https://identifiers.org/orphanet:157835"	
"ORPHA:157846"	"Neuroferritinopathy"	"orphanet"	"https://identifiers.org/orphanet:157846"	
"ORPHA:157850"	"Pantothenate kinase-associated neurodegeneration"	"orphanet"	"https://identifiers.org/orphanet:157850"	
"ORPHA:157941"	"Huntington disease-like 1"	"orphanet"	"https://identifiers.org/orphanet:157941"	
"ORPHA:157965"	"Ehlers-Danlos syndrome, spondylocheirodysplastic type"	"orphanet"	"https://identifiers.org/orphanet:157965"	
"ORPHA:157973"	"Congenital muscular dystrophy due to LMNA mutation"	"orphanet"	"https://identifiers.org/orphanet:157973"	
"ORPHA:157991"	"Generalized eruptive histiocytosis"	"orphanet"	"https://identifiers.org/orphanet:157991"	
